Date,Open,High,Low,Close,Volume
2011-05-16,647.2,650.1,623.14,643.0,25707914.0
2011-05-17,642.6,650.0,637.0,638.8,27490838.0
2011-05-18,639.7,641.6,636.5,638.6,27732523.0
2011-05-19,641.0,646.8,638.86,639.5,23813943.0
2011-05-20,642.3,644.77,634.8,636.37,27645270.0
2011-05-23,632.7,644.54,625.1,627.0,35491496.0
2011-05-24,628.7,631.0,621.9,623.5,32215710.0
2011-05-25,622.6,630.6,622.3,626.4,29433629.0
2011-05-26,629.6,633.0,622.1,623.9,24441565.0
2011-05-27,630.3,632.9,627.5,630.0,21282020.0
2011-05-31,633.0,650.0,632.6,635.3,29539848.0
2011-06-01,636.0,637.6,629.9,631.8,23098133.0
2011-06-02,629.6,632.6,627.2,627.2,19186555.0
2011-06-03,630.1,631.9,623.2,627.3,31448962.0
2011-06-06,625.3,628.3,621.5,625.8,12771534.0
2011-06-07,626.7,630.0,622.87,623.2,16108627.0
2011-06-08,621.4,623.7,615.1,616.86,29200073.0
2011-06-09,616.7,622.85,616.1,621.7,21467052.0
2011-06-10,619.9,623.63,613.2,615.51,30988602.0
2011-06-13,618.0,620.8,615.5,616.2,25460113.0
2011-06-14,620.7,622.93,616.0,616.0,27141092.0
2011-06-15,615.0,616.17,608.2,608.6,29218476.0
2011-06-16,608.3,612.98,604.3,608.2,36606997.0
2011-06-17,606.3,613.17,598.6,607.3,51684381.0
2011-06-20,601.4,605.2,597.6,603.5,14503089.0
2011-06-21,605.9,609.8,603.2,609.27,26337823.0
2011-06-22,607.3,609.0,601.3,605.6,22209778.0
2011-06-23,606.1,609.46,599.0,602.51,24898317.0
2011-06-24,610.8,613.63,600.0,602.9,33932106.0
2011-06-27,603.2,609.3,600.36,606.2,18114230.0
2011-06-28,608.2,611.3,602.5,610.45,18592959.0
2011-06-29,609.8,614.91,608.4,612.4,19036627.0
2011-06-30,616.3,619.4,610.0,618.4,28455944.0
2011-07-01,619.9,630.0,617.3,629.1,21528532.0
2011-07-04,626.7,629.7,623.4,627.0,10469537.0
2011-07-05,627.6,631.2,623.5,624.6,14298534.0
2011-07-06,627.0,628.0,618.9,621.0,23397451.0
2011-07-07,628.9,630.8,623.2,624.6,21316913.0
2011-07-08,629.0,629.9,617.2,618.2,19673201.0
2011-07-11,618.4,621.9,613.1,616.4,22920240.0
2011-07-12,611.9,611.9,601.8,606.2,30773820.0
2011-07-13,605.5,609.8,600.1,606.6,18999955.0
2011-07-14,598.7,606.6,598.0,600.0,21147992.0
2011-07-15,598.1,605.1,597.9,599.9,21578703.0
2011-07-18,597.8,599.7,590.4,593.2,18383551.0
2011-07-19,595.7,600.0,588.7,593.7,23679231.0
2011-07-20,597.9,607.1,594.41,605.5,25511743.0
2011-07-21,605.2,614.6,598.8,611.0,28764334.0
2011-07-22,614.0,620.5,607.9,612.2,19665668.0
